"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
298260,"2018-01-11 09:51:08.233","2018-01-11 09:51:25.109",5,"Proffsigt bemötande i hela processen och han var lätta att samarbeta med. Han hjälpte oss att få ut maximalt för vår lägenhet. ",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1636015
298272,"2018-01-11 10:16:17.162","2018-01-11 10:16:26.149",5,"Marko är en professionell och rak mäklare som gav mig som köpare en utmärkt service när jag köpte en lägenhet. Han är flexibel och sätter såväl köpare som säljare i centrum. ",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1635959
298273,"2018-01-11 10:18:52.984","2018-01-11 10:18:58.218",5,"Vi har anlitat Monica vid försäljning av vårt hus. Monica har hittills motsvarat våra förväntningar, varit tjänstvillig och lämnat bra information. Vi är mycket nöjda med hennes arbete. ",4013428,"HusmanHagberg Umeå",4696,"Monica Norrgård",1625016
298280,"2018-01-11 10:32:29.457","2018-01-11 10:32:56.261",5,"Proffsig och kunnig. Kan lita på att han jobbar stenhårt både för att säljare och köpare ska bli supernöjda.",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635629
298286,"2018-01-11 10:42:35.52","2018-01-11 10:42:56.745",5,"Ida Ivarsson har varit ytterst professionell, tillmötesgående och samarbetsvillig.
Vi har varit mycket nöjda med hennes tjänster.
Det känns tryggt att göra affär med henne som mäklare.",4013496,"HusmanHagberg Karlskrona",4917,"Ida Ivarsson",1622434
298297,"2018-01-11 10:47:33.377","2018-01-11 10:47:56.622",5,"Erika är en mycket varm och trevlig person att ha att göra med. Hon är kunnig om allt man frågar henne om eller också tar hon reda på det.Jag rekommenderar henne på det varmaste. Mycket nöjd kund.",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624222
298322,"2018-01-11 11:13:57.385","2018-01-11 11:13:56.61",5,"Gav väldigt bra intryck vid första mötet. 
Vi hittade ett ekonomiskt upplägg snabbt som fungerade bra för båda.
Skötte försäljnings processen kring extremt proffsig och jag kan inte vara annat än nöjd. 
Rekommenderar Marco vidare till all som ska sälja på Kungsholmen. ",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1635975
298325,"2018-01-11 11:15:32.685","2018-01-11 11:15:58.375",4,"Erika är glad trevlig och alert. Hon upplevs ha kunskap i området samt ett bemötande som är gott. ",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624177
298326,"2018-01-11 11:16:47.59","2018-01-11 11:16:57.765",5,"Mycket bra. Lugn och seriös. Var relativt lätt att få tag på. Annars ringde han alltid upp.",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637234
298334,"2018-01-11 11:34:47.475","2018-01-11 11:34:58.182",5,"Väldigt professionell. Bra kommunikation. Hjälpsom",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637300
298335,"2018-01-11 11:35:16.288","2018-01-11 11:35:26.666",5,"Michael var lyhörd, påläst och tillmötesgående. Han fanns tillgänglig för oss genom hela försäljningsprocessen och gjorde sitt yttersta för att vi skulle känna oss trygga och nöjda med vårt val av mäklare. ",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1636112
298351,"2018-01-11 12:02:04.096","2018-01-11 12:02:30.984",5,"Vi använde Michael som mäklare vid försäljning av vår två på söder och blev väldigt nöjda!  Michael är väldigt professionell och engagerad och det är tydligt att han har lång erfarenhet och stor kunskap av branschen.",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1636111
298356,"2018-01-11 12:08:37.807","2018-01-11 12:08:58.188",5,"Erika är fantastisk! Engagerad och intresserad, proffsig och effektiv. 
Skapade de bästa förutsättningar för en bra försäljning och leverade långt över redan högt ställda förväntningar. Världsklass!",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624174
298374,"2018-01-11 12:44:40.134","2018-01-11 12:44:56.841",5,"Trevlig mäklare som var tillgänglig och behjälplig. Inga frågor var dumma och han såg till att man fick svar på allt. En mkt bra länk mellan oss som köpare och säljaren.",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637258
298405,"2018-01-11 13:28:02.89","2018-01-11 13:28:26.308",5,"Michael var serviceinriktad och trevlig. Han informerade och höll mig väl insatt i vad som hände i försäljningen. ",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1627601
298413,"2018-01-11 13:37:11.439","2018-01-11 13:37:26.774",5,"Väldigt nöjd med Agnes Andersson som mäklare och
jag rekommenderar henne som mäklare.
Väldigt sympatisk och professionellt och även vissa
tider var jag i tvivlar och hjälpte oss att känna säker
och trygg med bostadsrätt köpet.

",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637336
298429,"2018-01-11 14:11:48.578","2018-01-11 14:11:58.143",5,"Mycket bra! Tillmötegående. Professionell. Lagom ""nyfiken"". Skulle definitivt använda henne om vi ska sälja vårt boende i framtiden. ",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637327
298435,"2018-01-11 14:25:11.906","2018-01-11 14:25:27.603",5,"Han er virkelig opmærksom på alt",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637238
298436,"2018-01-11 14:26:54.747","2018-01-11 14:26:56.517",5,"Kunnig, proffsig, vänlig och allt man kan önska sig av en mäklare. ",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1636118
298456,"2018-01-11 15:04:18.813","2018-01-11 15:04:25.043",5,"Jonas Andersson med sin mångåriga erfarenhet inom branschen, besitter en proffessionalitet och mycket god fingertoppskänsla. Han är väldigt mån om att både säljare och köpare känner sig trygga och nöjda med bostadsaffären. För oss som säljare har det betytt mycket att han har varit lätt att nå samt att han kontinuerligt har uppdaterat oss kring försäljningen. Jonas uppvisar även ett lugnt förhållningssätt i besvärliga förhandlingar mellan säljare och köpare samt en humoristisk sida som levererat många skratt kring förhandlingsbordet. En utmärkt mäklare som vi varmt rekommenderar vidare.",4013428,"HusmanHagberg Umeå",4690,"Jonas Andersson",1631658
298465,"2018-01-11 15:11:12.533","2018-01-11 15:11:26.797",5,"Tillgänglig, lyhörd, kunnig och engagerad.
Hel nöjd med mitt val av mäklare, kändes tryggt.",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635644
298485,"2018-01-11 15:55:03.698","2018-01-11 15:55:25.186",5,"Gjorde allt rätt som skulle göras",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635633
298486,"2018-01-11 15:57:26.549","2018-01-11 15:57:58.154",5,"Agnes var tillgänglig, snabb och noggrann.",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637294
298523,"2018-01-11 17:02:17.264","2018-01-11 17:02:25.04",5,"Trevlig och tillmötesgående. Snabb återkoppling vid frågor. ",3549995,"HusmanHagberg Malmö",5099,"Mathias Johansson",1638764
298524,"2018-01-11 17:03:51.304","2018-01-11 17:03:58.239",5,"Erika är en mycket arrangerad och kunnig mäklare som gav oss förtroende och trygghet vid försäljningen av vårat hus.
",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624228
298532,"2018-01-11 17:19:13.573","2018-01-11 17:19:26.98",5,"Trevlig, proffesionell och en jätte smidig försäljning! Bra kommunikation både innan, under och efter försäljningen och hade svar på alla ens frågor. Fick bättre service än vad jag trodde man kunde få av en mäklare! ",3549995,"HusmanHagberg Malmö",5099,"Mathias Johansson",1638754
298544,"2018-01-11 17:45:04.834","2018-01-11 17:45:25.147",5,"Mycket bra. Inga problem så vitt jag kan komma på",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624246
298557,"2018-01-11 18:25:34.995","2018-01-11 18:25:58.192",5,"Proffsigt bemötande och mycket nöjd! ",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637267
298596,"2018-01-11 20:24:40.577","2018-01-11 20:24:57.866",4,"Mycket tillmötesgående och höll oss informerade under hela processen.",3549979,"HusmanHagberg Täby",,,1622711
298578,"2018-01-11 19:24:09.75","2018-01-16 15:31:53.422",5,"Pålitlig och ärlig man får förtroende både som köpare o säljare .",4013428,"HusmanHagberg Umeå",4697,"Peter Jevenko",1630009
298615,"2018-01-11 22:02:13.304","2018-01-11 22:02:25.11",5,"Rekommenderar! Mathias är en jordnära, enkel och hjälpsam mäklare, samtidigt som han håller sig väldigt professionell. Jag fick ett bra bemötande från början till slut. ",3549995,"HusmanHagberg Malmö",5099,"Mathias Johansson",1638767
298642,"2018-01-12 07:19:49.612","2018-01-12 07:19:58.141",5,"Vi upplevde Marko som lugn, sansad och seriös person som gav svar på alla frågor och var behjälplig med allt det praktiska i samband med vårt lägenhetsköp.",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1636009
298673,"2018-01-12 08:27:08.114","2018-01-12 08:27:27.539",5,"Mycket bra! 
Trevlig, tillmötesgående och bra kontiunerlig kommunikation.",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637334
298687,"2018-01-12 09:02:24.936","2018-01-12 09:02:58.194",5,"En väldigt kunnig och seriös mäklare som överträffade mina förväntningar på vad en mäklare kan hjälpa till med under en försäljningsprocess. Väldigt enkel att jobba med, lättillgänglig och ger allt. ""Är man inte störst, så får man vara bäst"" sades på mitt första möte, och det stämde hela vägen fram till påskrivet kontrakt.",3041950,"Bostadsagenten Malmö",56,"Annika Rosenberg fd. Hellström",1639150
298706,"2018-01-12 09:10:56.008","2018-01-12 09:10:55.275",5,"Mycket proffsig i sitt arbete. Försäljningen gick galant.",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637250
298710,"2018-01-12 09:14:37.283","2018-01-12 09:14:58.289",5,"Hej Agnes är en jättetrevlig och duktig mäklare.  Jag fick stort förtroende för henne redan vid första mötet. Jag ska absolut rekommendera henne om någon jag känner ska sälja/köpa bostad. Allt gick väldigt smidigt till vid min försäljning och det finns inte goda ord nog.

Mvh Annette

",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637310
298745,"2018-01-12 10:00:21.736","2018-01-12 10:00:26.782",5,"Trevlig och tillmötesgående. Kunde svara på alla frågor jag hade kring lgh:en och föreningen på ett tillfredsställande sätt.
Lätt att ha att göra med. ",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635636
298803,"2018-01-12 11:08:21.131","2018-01-12 11:08:24.241",5,"Bra och seriöst/noggrannt bemötande.",1565352,"Svenska Mäklarhuset Kungsholmen",3057,"Michael Schlumpf",1639171
298815,"2018-01-12 11:22:13.168","2018-01-12 11:22:26.766",5,"Tycker att Peter va en utmärkt mäklare. Inte för påflugen som man kan uppleva att vissa är men även lyhörd mm på vad jag som säljare vill",4013428,"HusmanHagberg Umeå",4697,"Peter Jevenko",1630012
298844,"2018-01-12 12:27:59.749","2018-01-12 12:28:23.671",5,"Emelie har varit superduktig och lagt ned mycket tid på återkoppling både till mig och de potentiella kunderna. Hon har varit närvarande och delaktig genom hela processen och jag kan rekommendera henne!",1575573,"HusmanHagberg Solna Sundbyberg",3990,"Emelie Zazzi",1639354
298865,"2018-01-12 13:36:01.832","2018-01-12 13:36:23.583",5,"Fantastisk mäklare mycket nöjd med hans arbete",3549995,"HusmanHagberg Malmö",5100,"Johan Runnerström",1631632
298874,"2018-01-12 13:50:33.387","2018-01-12 13:50:50.597",5,"Han var uppmärksam, jobbade hårt för att alltid få kunden nöjd och var mycket insatt under hela processen.",3549985,"HusmanHagberg Göteborg Centrum",5117,"Hampus Berglund",1639668
298899,"2018-01-12 15:20:46.846","2018-01-12 15:20:50.606",2,"Fick tyvärr inget bra intryck av bemötandet från mäklaren. Fick fel uppgifter angående fakta som rörde lägenheten, verkade också ointresserad och oengagerad.",3041950,"Bostadsagenten Malmö",56,"Annika Rosenberg fd. Hellström",1639162
298924,"2018-01-12 17:10:40.235","2018-01-12 17:10:50.551",5,"Vi fick ett proffesionellt och tryggt bemötande. Dan tog hand om vår affär på bästa sätt. Alltid tillgänglig och flexibel för sin kund. Vi var supernöjda! ",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635619
298954,"2018-01-12 20:06:27.187","2018-01-12 20:06:50.513",4,"Jag fick det jag ville, snabb enkel affär. Flexibelt inställning till ändrade datum för tillträde till lägenheten.
Helt ok med + i kanten
",3549985,"HusmanHagberg Göteborg Centrum",5117,"Hampus Berglund",1639670
298963,"2018-01-12 21:04:37.333","2018-01-16 15:31:54.559",1,"När arvodet var i hamn, var viljan att rätta till felaktigheter obefintlig!",3041950,"Bostadsagenten Malmö",56,"Annika Rosenberg fd. Hellström",1639163
298978,"2018-01-13 07:13:47.438","2018-01-13 07:13:54.125",5,"Seriös och duktig mäklare, rekommenderas.  ",3549985,"HusmanHagberg Göteborg Centrum",5117,"Hampus Berglund",1639660
298980,"2018-01-13 08:07:45.996","2018-01-13 08:07:54.301",5,"Hej

Utmärkt professionell tillgänglig och omhändertagande",3549995,"HusmanHagberg Malmö",5099,"Mathias Johansson",1632382
298995,"2018-01-13 08:29:38.988","2018-01-13 08:29:50.8",5,"Jag är mycket nöjd Erikas bemötande och proffsiga arbete vid min försäljning. Hon är förtroende ingivande och jag kände stor trygghet i hela processen.",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624199
299041,"2018-01-13 09:50:57.102","2018-01-13 09:51:26.785",4,"Jag tycker Mäklaren var positiv och tillmötes gående, så i efterhand är de några frågor jag skulle velat ha svar på men detta beror på mig själv",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1635965
299044,"2018-01-13 09:53:44.037","2018-01-13 09:53:50.766",5,"Marko gjorde ett fantastiskt bra jobb. Skicklig, tillgänglig och tillmötesgående. ",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1635991
299045,"2018-01-13 09:58:54.602","2018-01-13 09:59:26.892",4,"Professionell, alltid tillgänglig ",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1640137
299055,"2018-01-13 10:21:21.962","2018-01-13 10:21:26.681",5,"Med ett personligt och omtänksamt bemötande för både köpare och säljare, blev denna bostadsaffär en mycket positiv upplevelse trots sin komplexitet.",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1624236
299060,"2018-01-13 10:31:06.386","2018-01-13 10:31:23.11",5,"Duktig, pålitlig, lagom ”säljig”, professionell, trevlig! Kan absolut räekimmendera honom. Jag var köpare o han sålde lgh till mig men jag hade fullt förtroende från honom o han skötte affären snyggt hela vägen, på alla sätt!",1565352,"Svenska Mäklarhuset Kungsholmen",691,"Marko Lothsson",1635997
299061,"2018-01-13 10:34:14.221","2018-01-13 10:34:26.747",2,"Lågt engagemang. Ville avsluta affären snabbt utan att jobba för bästa pris.",1565352,"Svenska Mäklarhuset Kungsholmen",698,"Dan Andersson",1635623
299080,"2018-01-13 11:17:18.916","2018-01-13 11:17:23.157",4,"Professionell och trevlig mäklare som trots tuff höst på marknaden till slut hittade en bra köpare. Återkopplar under hela säljprocessen och är mottaglig för feedback och idéer. ",3549995,"HusmanHagberg Malmö",1947,"Per-Henrik Thurban",1637231
299090,"2018-01-13 12:12:51.6","2018-01-13 12:13:23.156",5,"Agnes är ambitiös, professionell, smidig och med tydlig rimlighetstänk i t.ex vad som var ett bra utgångspris och även i vad jag kunde förvänta mig i slutpris. Inga överord och med stort kundperspektiv i vilka tiläggstjänster (styling mm) som kunde rekommenderas för en så liten lägenhet som denna.
Rekommenderas!  ",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637331
299098,"2018-01-13 12:36:42.004","2018-01-13 12:37:26.917",5,"Agnes är en väldigt duktig mäklare som noggrant lyssnar på sin kund och agerar professionellt på alla sätt.

Jag kommer anlita Agnes även vid nästkommande bostadsförsäljning.

Tack din insats!",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637322
299108,"2018-01-13 13:19:44.24","2018-01-13 13:20:23.081",5,"Jag träffade mäklare från flera firmor men fastnade för Agnes trevlig bemötande, lugn och kunskap. Hon var alltid positiv och proffsig och hjälpte mig till en toppenförsäljning.",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1637329
299115,"2018-01-13 13:56:51.451","2018-01-13 13:57:26.827",5,"Trevlig och välbemött. Mycket bra mäklare. Jag är jätte nöjd! Kunde inte ha blivit bättre än det blev. 
Jag skulle absolut rekommendera henne samt av använda mig av henne till försäljning i framtiden.",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1640185
